epoch,train_folds,test_folds,phase,loss,accuracy,precision,recall,f1
3,"[0, 1, 2, 4]",[3],train,1.2091310078224526,"tensor(0.4650, dtype=torch.float64)",0.4580398922581289,0.46502057613168724,0.4417641409602362
3,"[0, 1, 2, 4]",[3],test,1.2062171874222931,"tensor(0.5000, dtype=torch.float64)",0.4633405490422454,0.4713804713804714,0.4476390000928199
3,"[0, 1, 2, 3]",[4],train,1.1940342623254527,"tensor(0.4870, dtype=torch.float64)",0.48180900815265926,0.48695652173913045,0.4690847154465842
3,"[0, 1, 2, 3]",[4],test,1.2245232952174856,"tensor(0.5075, dtype=torch.float64)",0.4877014113919028,0.49158249158249157,0.4796299861839728
4,"[1, 2, 3, 4]",[0],train,1.1922890398682666,"tensor(0.5252, dtype=torch.float64)",0.5150121587096377,0.5252100840336135,0.5123459733880463
4,"[1, 2, 3, 4]",[0],test,1.2280897609258101,"tensor(0.4068, dtype=torch.float64)",0.4903519600489297,0.5016835016835017,0.4869902465824006
4,"[0, 2, 3, 4]",[1],train,1.2106157876243275,"tensor(0.5124, dtype=torch.float64)",0.5052230410618719,0.512396694214876,0.5016406053839209
4,"[0, 2, 3, 4]",[1],test,1.1092265454205599,"tensor(0.7455, dtype=torch.float64)",0.5501337672483507,0.5555555555555556,0.547702562646627
4,"[0, 1, 3, 4]",[2],train,1.1877385240920046,"tensor(0.5106, dtype=torch.float64)",0.5018132449477902,0.5106382978723404,0.5016504998787329
4,"[0, 1, 3, 4]",[2],test,1.1928023715173044,"tensor(0.5000, dtype=torch.float64)",0.4970542324007556,0.5084175084175084,0.49833931839014595
4,"[0, 1, 2, 4]",[3],train,1.1940257402113925,"tensor(0.5350, dtype=torch.float64)",0.5274426654354863,0.5349794238683128,0.5228132848413323
4,"[0, 1, 2, 4]",[3],test,1.1821285353766546,"tensor(0.5370, dtype=torch.float64)",0.5313969786716117,0.5353535353535354,0.5236527532509083
4,"[0, 1, 2, 3]",[4],train,1.1768613348836485,"tensor(0.5304, dtype=torch.float64)",0.5316610925306577,0.5304347826086957,0.5199881565732782
4,"[0, 1, 2, 3]",[4],test,1.1916329326914317,"tensor(0.5373, dtype=torch.float64)",0.5322806368453791,0.531986531986532,0.5223819048791426
5,"[1, 2, 3, 4]",[0],train,1.1723167966393864,"tensor(0.5378, dtype=torch.float64)",0.5371983292484874,0.5378151260504201,0.5210133244356451
5,"[1, 2, 3, 4]",[0],test,1.1854868783789165,"tensor(0.4576, dtype=torch.float64)",0.5209139746280267,0.5218855218855218,0.502292089647024
5,"[0, 2, 3, 4]",[1],train,1.198141010339595,"tensor(0.4959, dtype=torch.float64)",0.47478270887361795,0.49586776859504134,0.47535177260722145
5,"[0, 2, 3, 4]",[1],test,1.079326133294539,"tensor(0.7455, dtype=torch.float64)",0.5287103370970581,0.5420875420875421,0.5279182869706857
5,"[0, 1, 3, 4]",[2],train,1.1582145584390517,"tensor(0.5404, dtype=torch.float64)",0.545177161420287,0.5404255319148936,0.530499989679157
5,"[0, 1, 3, 4]",[2],test,1.1955043039014261,"tensor(0.4839, dtype=torch.float64)",0.537039875476877,0.5286195286195287,0.514368187788448
5,"[0, 1, 2, 4]",[3],train,1.1596766999719565,"tensor(0.5350, dtype=torch.float64)",0.530846608528109,0.5349794238683128,0.5160377379490295
