epoch,train_folds,test_folds,phase,loss,accuracy,precision,recall,f1
3,"[0, 1, 2, 4]",[3],train,1.2350152320549137,"tensor(0.4713, dtype=torch.float64)",0.46599599955935994,0.4713114754098361,0.45531707757673945
3,"[0, 1, 2, 4]",[3],test,1.271291278026722,"tensor(0.3889, dtype=torch.float64)",0.4506167220367937,0.4563758389261745,0.4343739407497797
3,"[0, 1, 2, 3]",[4],train,1.215383917738349,"tensor(0.4978, dtype=torch.float64)",0.48903164571613766,0.49783549783549785,0.4861837300193465
3,"[0, 1, 2, 3]",[4],test,1.2593300467106834,"tensor(0.5075, dtype=torch.float64)",0.4921493863117264,0.5,0.4879520233196317
4,"[1, 2, 3, 4]",[0],train,1.2381195340837752,"tensor(0.4790, dtype=torch.float64)",0.4902985390145102,0.4789915966386555,0.46844443761053695
4,"[1, 2, 3, 4]",[0],test,1.18401358127594,"tensor(0.5667, dtype=torch.float64)",0.49606796004240356,0.4966442953020134,0.4847750617901228
4,"[0, 2, 3, 4]",[1],train,1.2501982381804981,"tensor(0.4815, dtype=torch.float64)",0.47230294108257564,0.48148148148148145,0.4683995177418507
4,"[0, 2, 3, 4]",[1],test,1.163263457471674,"tensor(0.5818, dtype=torch.float64)",0.4968156675539226,0.5,0.48864514168868783
4,"[0, 1, 3, 4]",[2],train,1.2285746598647813,"tensor(0.5000, dtype=torch.float64)",0.500656792318574,0.5,0.48895469403150904
4,"[0, 1, 3, 4]",[2],test,1.1959321114324755,"tensor(0.5161, dtype=torch.float64)",0.5018209036930337,0.5033557046979866,0.490901765330359
4,"[0, 1, 2, 4]",[3],train,1.214223939864362,"tensor(0.5328, dtype=torch.float64)",0.5373029634300126,0.5327868852459017,0.5227753841087115
4,"[0, 1, 2, 4]",[3],test,1.2442488802803888,"tensor(0.4259, dtype=torch.float64)",0.5137547338100042,0.5134228187919463,0.5013817692189109
4,"[0, 1, 2, 3]",[4],train,1.20227092994756,"tensor(0.5022, dtype=torch.float64)",0.4904955256959216,0.5021645021645021,0.4891014124689246
4,"[0, 1, 2, 3]",[4],test,1.2278708557584392,"tensor(0.5373, dtype=torch.float64)",0.5002524046787717,0.5100671140939598,0.4978746853698833
5,"[1, 2, 3, 4]",[0],train,1.219126483973335,"tensor(0.5084, dtype=torch.float64)",0.5121915660929215,0.5084033613445378,0.4980977318061507
5,"[1, 2, 3, 4]",[0],test,1.150000802675883,"tensor(0.6167, dtype=torch.float64)",0.525926390510433,0.5302013422818792,0.5194578838906477
5,"[0, 2, 3, 4]",[1],train,1.2010579202400804,"tensor(0.5514, dtype=torch.float64)",0.544217723926173,0.551440329218107,0.5394522255569025
5,"[0, 2, 3, 4]",[1],test,1.147512487931685,"tensor(0.7091, dtype=torch.float64)",0.5795469594430209,0.5805369127516778,0.5711687705018995
5,"[0, 1, 3, 4]",[2],train,1.1976584883059485,"tensor(0.5381, dtype=torch.float64)",0.526389161716966,0.538135593220339,0.5267594936368989
5,"[0, 1, 3, 4]",[2],test,1.161240819961794,"tensor(0.5323, dtype=torch.float64)",0.5255636975652597,0.5369127516778524,0.5246339757574073
5,"[0, 1, 2, 4]",[3],train,1.1747213777948597,"tensor(0.5902, dtype=torch.float64)",0.5962239403958305,0.5901639344262295,0.5798140781624815
5,"[0, 1, 2, 4]",[3],test,1.2180966668658786,"tensor(0.4630, dtype=torch.float64)",0.5691920738052846,0.5671140939597316,0.5552852796216223
5,"[0, 1, 2, 3]",[4],train,1.1759404341379802,"tensor(0.5628, dtype=torch.float64)",0.5520972913850846,0.5627705627705628,0.5395616164547883
5,"[0, 1, 2, 3]",[4],test,1.2030729909441364,"tensor(0.5522, dtype=torch.float64)",0.5521095330159982,0.5604026845637584,0.5406759426996599
6,"[1, 2, 3, 4]",[0],train,1.1929664231148087,"tensor(0.5210, dtype=torch.float64)",0.5211710566712147,0.5210084033613446,0.5079856164001338
6,"[1, 2, 3, 4]",[0],test,1.1254988749821981,"tensor(0.6500, dtype=torch.float64)",0.5421412238039839,0.5469798657718121,0.5348550554540809
6,"[0, 2, 3, 4]",[1],train,1.1712576376557842,"tensor(0.5597, dtype=torch.float64)",0.5509490972453934,0.5596707818930041,0.5479627380741797
6,"[0, 2, 3, 4]",[1],test,1.1135384841398759,"tensor(0.7818, dtype=torch.float64)",0.595866440381599,0.6006711409395973,0.5921987667728716
6,"[0, 1, 3, 4]",[2],train,1.1744214902489871,"tensor(0.5932, dtype=torch.float64)",0.595264076482677,0.5932203389830508,0.5900989716628025
6,"[0, 1, 3, 4]",[2],test,1.1082256993939799,"tensor(0.6290, dtype=torch.float64)",0.6024813179764316,0.6006711409395973,0.5962805448697021
6,"[0, 1, 2, 4]",[3],train,1.1448200491608167,"tensor(0.5820, dtype=torch.float64)",0.5786685274639203,0.5819672131147541,0.5684573470431564
6,"[0, 1, 2, 4]",[3],test,1.1927067482912983,"tensor(0.5185, dtype=torch.float64)",0.5685968688954927,0.5704697986577181,0.5550005223559256
6,"[0, 1, 2, 3]",[4],train,1.1444196670086353,"tensor(0.5844, dtype=torch.float64)",0.5782650521780957,0.5844155844155844,0.5784382202694134
6,"[0, 1, 2, 3]",[4],test,1.160877177074774,"tensor(0.5821, dtype=torch.float64)",0.5778273684906137,0.5838926174496645,0.5784522204341356
7,"[1, 2, 3, 4]",[0],train,1.1611357516601306,"tensor(0.6218, dtype=torch.float64)",0.6205500314635359,0.6218487394957983,0.6172905319897108
7,"[1, 2, 3, 4]",[0],test,1.0961255391438802,"tensor(0.6833, dtype=torch.float64)",0.630327863803568,0.6342281879194631,0.6290206299983838
7,"[0, 2, 3, 4]",[1],train,1.1434697889006187,"tensor(0.5967, dtype=torch.float64)",0.5916511951072347,0.5967078189300411,0.5860171938301814
7,"[0, 2, 3, 4]",[1],test,1.10590603351593,"tensor(0.8000, dtype=torch.float64)",0.6324331158136041,0.6342281879194631,0.6272733070576829
7,"[0, 1, 3, 4]",[2],train,1.144034444275549,"tensor(0.6017, dtype=torch.float64)",0.602816653316136,0.6016949152542372,0.5968490340775185
7,"[0, 1, 3, 4]",[2],test,1.0732396225775442,"tensor(0.6935, dtype=torch.float64)",0.6230019206531923,0.6208053691275168,0.6180988951631192
7,"[0, 1, 2, 4]",[3],train,1.1324595896924128,"tensor(0.6025, dtype=torch.float64)",0.6033449870754484,0.6024590163934426,0.5938083500429829
7,"[0, 1, 2, 4]",[3],test,1.1586113373438518,"tensor(0.6296, dtype=torch.float64)",0.6056095705051734,0.6073825503355704,0.5989820092459012
7,"[0, 1, 2, 3]",[4],train,1.1127603389484026,"tensor(0.6407, dtype=torch.float64)",0.6345991970991972,0.6406926406926406,0.6354165931507343
7,"[0, 1, 2, 3]",[4],test,1.1223910308595915,"tensor(0.6269, dtype=torch.float64)",0.6322247894681031,0.6375838926174496,0.6323726718903667
8,"[1, 2, 3, 4]",[0],train,1.1423368113381522,"tensor(0.5966, dtype=torch.float64)",0.5992667548680983,0.5966386554621849,0.5912507362546551
8,"[1, 2, 3, 4]",[0],test,1.0689836581548056,"tensor(0.6667, dtype=torch.float64)",0.6101674741226395,0.610738255033557,0.6038678617412344
8,"[0, 2, 3, 4]",[1],train,1.1400515076554851,"tensor(0.6132, dtype=torch.float64)",0.6240954518732297,0.6131687242798354,0.6011127269702065
8,"[0, 2, 3, 4]",[1],test,1.0768200614235617,"tensor(0.7455, dtype=torch.float64)",0.6445997313849512,0.6375838926174496,0.6288468865123027
8,"[0, 1, 3, 4]",[2],train,1.112647878921638,"tensor(0.6271, dtype=torch.float64)",0.6172149482604093,0.6271186440677966,0.6143042485793996
8,"[0, 1, 3, 4]",[2],test,1.0506966729317941,"tensor(0.7258, dtype=torch.float64)",0.6395643248030711,0.6476510067114094,0.6362124869194292
8,"[0, 1, 2, 4]",[3],train,1.1037987216574248,"tensor(0.6516, dtype=torch.float64)",0.6515893176413876,0.6516393442622951,0.6473872371338909
8,"[0, 1, 2, 4]",[3],test,1.1316101197843198,"tensor(0.6481, dtype=torch.float64)",0.6462413535961326,0.6510067114093959,0.6451595556341191
8,"[0, 1, 2, 3]",[4],train,1.0800786521527674,"tensor(0.6926, dtype=torch.float64)",0.6901946077072307,0.6926406926406926,0.6866747009604152
8,"[0, 1, 2, 3]",[4],test,1.0899596632416568,"tensor(0.6567, dtype=torch.float64)",0.6810971115374538,0.6845637583892618,0.6791984995555044
9,"[1, 2, 3, 4]",[0],train,1.1036489480683784,"tensor(0.6513, dtype=torch.float64)",0.6588919109490216,0.6512605042016807,0.6440490322033617
9,"[1, 2, 3, 4]",[0],test,1.0317962408065795,"tensor(0.7333, dtype=torch.float64)",0.6709944580549658,0.6677852348993288,0.6594727979097986
9,"[0, 2, 3, 4]",[1],train,1.0950422012266308,"tensor(0.6543, dtype=torch.float64)",0.6524986291227942,0.654320987654321,0.6512394854182164
9,"[0, 2, 3, 4]",[1],test,1.0360905148766257,"tensor(0.8182, dtype=torch.float64)",0.6826149222289561,0.6845637583892618,0.6824401564385356
9,"[0, 1, 3, 4]",[2],train,1.0787357354568223,"tensor(0.6737, dtype=torch.float64)",0.6727366803462077,0.673728813559322,0.6646196725194903
9,"[0, 1, 3, 4]",[2],test,1.0218417259954637,"tensor(0.8065, dtype=torch.float64)",0.7003786198442113,0.7013422818791947,0.693632623701089
9,"[0, 1, 2, 4]",[3],train,1.064050244503334,"tensor(0.7131, dtype=torch.float64)",0.7124512396969167,0.7131147540983607,0.7102985520744289
9,"[0, 1, 2, 4]",[3],test,1.1053966416252985,"tensor(0.6852, dtype=torch.float64)",0.7061159956016344,0.7080536912751678,0.7045409092111685
9,"[0, 1, 2, 3]",[4],train,1.0726386860851602,"tensor(0.7013, dtype=torch.float64)",0.7027164958124577,0.7012987012987013,0.6980698693962436
9,"[0, 1, 2, 3]",[4],test,1.0535861066917875,"tensor(0.6418, dtype=torch.float64)",0.6878277270220147,0.6879194630872483,0.6839235074339927
10,"[1, 2, 3, 4]",[0],train,1.0794103255792826,"tensor(0.6891, dtype=torch.float64)",0.6885386540980029,0.6890756302521008,0.6859861885917709
10,"[1, 2, 3, 4]",[0],test,1.0023350318272908,"tensor(0.7667, dtype=torch.float64)",0.7018844317502034,0.7046979865771812,0.7008190015343106
10,"[0, 2, 3, 4]",[1],train,1.053588011137252,"tensor(0.6914, dtype=torch.float64)",0.6884866835582197,0.691358024691358,0.685894089992041
10,"[0, 2, 3, 4]",[1],test,1.010687949440696,"tensor(0.8727, dtype=torch.float64)",0.7227175086536,0.7248322147651006,0.7209973565517862
10,"[0, 1, 3, 4]",[2],train,1.0521767402099351,"tensor(0.7119, dtype=torch.float64)",0.7062097501127431,0.711864406779661,0.703506769070079
10,"[0, 1, 3, 4]",[2],test,0.9927784819756785,"tensor(0.8387, dtype=torch.float64)",0.7350230927599471,0.738255033557047,0.7324281838636092
10,"[0, 1, 2, 4]",[3],train,1.027411726654553,"tensor(0.7746, dtype=torch.float64)",0.7732774569426597,0.7745901639344263,0.7730587690385022
10,"[0, 1, 2, 4]",[3],test,1.0801111812944766,"tensor(0.6667, dtype=torch.float64)",0.7558513923477131,0.7550335570469798,0.7528985132111403
10,"[0, 1, 2, 3]",[4],train,1.0384193178895231,"tensor(0.7489, dtype=torch.float64)",0.7517006802721088,0.7489177489177489,0.7442006370216684
10,"[0, 1, 2, 3]",[4],test,1.0185686518896873,"tensor(0.7612, dtype=torch.float64)",0.7545697169505011,0.7516778523489933,0.7474207680835198
11,"[1, 2, 3, 4]",[0],train,1.053179936248715,"tensor(0.7269, dtype=torch.float64)",0.7249932308664778,0.726890756302521,0.7249131685659622
11,"[1, 2, 3, 4]",[0],test,0.974712626139323,"tensor(0.8167, dtype=torch.float64)",0.7427199884914573,0.7449664429530202,0.7428058518662546
11,"[0, 2, 3, 4]",[1],train,1.0381421297175404,"tensor(0.7119, dtype=torch.float64)",0.7075280059728281,0.7119341563786008,0.7019684660420469
11,"[0, 2, 3, 4]",[1],test,0.9862594734538686,"tensor(0.9091, dtype=torch.float64)",0.7452918851856979,0.7483221476510067,0.7418378153524503
11,"[0, 1, 3, 4]",[2],train,1.0329162902751212,"tensor(0.7500, dtype=torch.float64)",0.7472555179378711,0.75,0.7479213780290402
11,"[0, 1, 3, 4]",[2],test,0.9709002241011588,"tensor(0.8548, dtype=torch.float64)",0.7697477745465614,0.7718120805369127,0.7698581259026421
11,"[0, 1, 2, 4]",[3],train,1.010398171964239,"tensor(0.8033, dtype=torch.float64)",0.8016375174789947,0.8032786885245902,0.8012602218553585
11,"[0, 1, 2, 4]",[3],test,1.0482506089740329,"tensor(0.7037, dtype=torch.float64)",0.7862595521784205,0.785234899328859,0.782638019756861
11,"[0, 1, 2, 3]",[4],train,1.012246380120645,"tensor(0.7576, dtype=torch.float64)",0.7664029985458557,0.7575757575757576,0.7524928152309407
11,"[0, 1, 2, 3]",[4],test,0.9835191778282621,"tensor(0.8209, dtype=torch.float64)",0.7773183892474186,0.7718120805369127,0.7680274643349816
12,"[1, 2, 3, 4]",[0],train,1.0186200562645407,"tensor(0.7899, dtype=torch.float64)",0.7934860592908446,0.7899159663865546,0.7886142365821395
12,"[1, 2, 3, 4]",[0],test,0.9426681399345398,"tensor(0.8667, dtype=torch.float64)",0.8069666365698214,0.8053691275167785,0.8036677303560561
12,"[0, 2, 3, 4]",[1],train,1.004937536922502,"tensor(0.7901, dtype=torch.float64)",0.7891881633052323,0.7901234567901234,0.7883518658169146
12,"[0, 2, 3, 4]",[1],test,0.9576210899786516,"tensor(0.9091, dtype=torch.float64)",0.8108663220001617,0.8120805369127517,0.8107570276978657
12,"[0, 1, 3, 4]",[2],train,1.005151662786128,"tensor(0.8008, dtype=torch.float64)",0.8092791742156149,0.8008474576271186,0.8011057405679053
12,"[0, 1, 3, 4]",[2],test,0.9507631563371227,"tensor(0.8710, dtype=torch.float64)",0.8210211848222452,0.8154362416107382,0.8147158788532324
12,"[0, 1, 2, 4]",[3],train,0.9890366440913716,"tensor(0.8033, dtype=torch.float64)",0.8039266425351826,0.8032786885245902,0.7992181164312312
12,"[0, 1, 2, 4]",[3],test,1.019795490635766,"tensor(0.7778, dtype=torch.float64)",0.8003699869686096,0.7986577181208053,0.7935439068439373
12,"[0, 1, 2, 3]",[4],train,0.9808405557752171,"tensor(0.8355, dtype=torch.float64)",0.8454121042356337,0.8354978354978355,0.8345262717060218
12,"[0, 1, 2, 3]",[4],test,0.9601568259410004,"tensor(0.8358, dtype=torch.float64)",0.8416371871590571,0.8355704697986577,0.8344375545661787
